Epoch,Loss (1D),Loss (2D),Loss (3D),Loss (4D),Loss (5D),Loss (6D)
316,0.007356982678,0.004029774107,0.004773703869,0.01428181957,0.005492374767,0.01269662101
317,0.007306630723,0.004022087902,0.00477404613,0.01425869856,0.00548417028,0.01267631724
318,0.007257414982,0.00401388295,0.004770653322,0.0142357666,0.005476017948,0.01265638508
319,0.007207855582,0.004005587194,0.004763939418,0.01421314664,0.005467920564,0.01263669692
320,0.007159280591,0.003997624852,0.004752343521,0.01419081166,0.005459874868,0.01261698641
321,0.007111608051,0.003990292549,0.00474064704,0.01416871324,0.005451880395,0.01259712316
322,0.007064290345,0.003983506002,0.004730645567,0.01414685696,0.005443938542,0.01257723942
323,0.007017342839,0.003977014218,0.004723580554,0.01412531082,0.005436050706,0.01255750936
324,0.006971277297,0.003970560618,0.004718945362,0.01410429366,0.005428212695,0.01253800094
325,0.006925487425,0.00396393938,0.004715533461,0.01408431679,0.00542042451,0.01251861081
326,0.006880660076,0.003957114648,0.004712384194,0.01406541653,0.005412681494,0.01249920949
327,0.00683597289,0.003950019833,0.004708239343,0.01404768042,0.005404983647,0.01247976162
328,0.006791645195,0.003942860756,0.004703678191,0.01402789168,0.005397334695,0.01246034168
329,0.006747625768,0.003935778979,0.004697644152,0.01400364004,0.00538973324,0.01244104095
330,0.006704720668,0.003928944003,0.004691624548,0.01397583261,0.005382178351,0.01242188737
331,0.006662288681,0.003922388889,0.004684662446,0.01395050529,0.005374669563,0.01240283623
332,0.006620115601,0.003916070797,0.004678047262,0.01393082179,0.005367204547,0.01238383632
333,0.006578197237,0.003909904975,0.004671017174,0.01391355414,0.005359782837,0.01236484386
334,0.006536633242,0.003903835081,0.004664547741,0.01389352884,0.005352404434,0.01234586444
335,0.006496212445,0.003897810588,0.004658211023,0.01386935823,0.0053450712,0.01232694183
336,0.006456245668,0.003891796339,0.004652534612,0.01384495199,0.005337778013,0.01230809651
337,0.006416809745,0.003885754384,0.004647125956,0.01382409781,0.00533052627,0.01228934154
338,0.006377542391,0.003879693802,0.004642582498,0.01380571164,0.005323315039,0.01227066945
339,0.00633843895,0.003873622743,0.004638638813,0.01378608309,0.005316144787,0.01225206256
340,0.006300576497,0.003867514199,0.004636225291,0.01376371831,0.005309015978,0.01223350316
341,0.006262907758,0.00386146782,0.004635085817,0.01374079287,0.005301925354,0.01221498568
342,0.006225870457,0.003855448216,0.004638230428,0.01371988468,0.00529487431,0.01219650917
343,0.006188905332,0.003849525703,0.004643594846,0.0137007609,0.005287859589,0.01217809226
344,0.00615204405,0.003843660234,0.004658975638,0.01368125249,0.005280881654,0.01215973124
345,0.006115350872,0.003837874392,0.004673518706,0.01366011798,0.00527394237,0.01214143634
346,0.006079769228,0.003832167014,0.004707595333,0.0136382943,0.005267040338,0.01212320384
347,0.006045286544,0.003826515283,0.004710734822,0.01361739635,0.005260176025,0.01210503746
348,0.006010370795,0.003820945043,0.004730361514,0.01359776966,0.005253347568,0.01208693441
349,0.00597554259,0.003815431148,0.004672929645,0.01357839443,0.005246554501,0.01206888445
350,0.00594136212,0.003809991991,0.004618833773,0.01355827693,0.005239796359,0.0120508885
351,0.005908106919,0.003804613836,0.004570999183,0.01353744976,0.005233074538,0.01203294657
352,0.005875037052,0.003799299011,0.004565595649,0.01351671759,0.005226388574,0.01201504748
353,0.00584226381,0.003794084303,0.00459155906,0.01349669695,0.005219738465,0.01199719682
354,0.0058101709,0.003788975067,0.00461045187,0.01347724814,0.005213122815,0.01197939273
355,0.005778442603,0.003784029977,0.004611692857,0.01345781144,0.005206541624,0.01196163706
356,0.005746988114,0.003779324936,0.004575037397,0.0134379901,0.005199994892,0.01194393449
357,0.005715976469,0.003774969839,0.004542590119,0.01341784559,0.005193482153,0.01192628313
358,0.005685279146,0.003771092976,0.004531853832,0.01339773834,0.005187002476,0.0119086802
359,0.005654321518,0.003767932765,0.004542435985,0.0133779766,0.005180556793,0.01189113222
360,0.005624252371,0.003764986526,0.004556468688,0.01335856505,0.005174147896,0.01187364198
361,0.005594640039,0.003761805594,0.004550998099,0.01333931275,0.005167772993,0.01185619924
362,0.005565382075,0.003756401362,0.004534429871,0.01332000829,0.005161430687,0.01183880493
363,0.005536499433,0.003748754039,0.004512662068,0.01330056414,0.005155117717,0.0118214637
364,0.005507769994,0.003740192158,0.004502531141,0.0132810194,0.005148837343,0.01180418581
365,0.005479386542,0.003733778838,0.004504937679,0.01326149143,0.005142588168,0.01178697497
366,0.005451793782,0.003730235156,0.004510385916,0.01324209012,0.005136370193,0.01176986098
367,0.005424375646,0.003727818374,0.004511800129,0.01322285645,0.005130184349,0.01175286807
368,0.005396840163,0.003724279348,0.004501944873,0.01320376713,0.005124031566,0.01173605118
369,0.00536982948,0.003718446475,0.004488781095,0.01318478398,0.005117910914,0.01171952114
370,0.005343350582,0.003711852944,0.004476668313,0.01316584367,0.005111819599,0.0117034791
371,0.005317362025,0.003706391202,0.004470608197,0.01314691827,0.005105756689,0.01168829668
372,0.005291630514,0.003702634946,0.00446996931,0.01312799845,0.005099723116,0.0116746733
373,0.005265781656,0.003699524561,0.004470960703,0.01310908888,0.005093719345,0.01166361663
374,0.005240559578,0.003695614403,0.004470514599,0.01309020258,0.005087744445,0.01165668294
375,0.005215747282,0.003690495156,0.004465254955,0.01307134517,0.005081798881,0.01165403984
376,0.005190940574,0.003685038537,0.004457900766,0.01305254828,0.005075882189,0.01165297348
377,0.005166639574,0.003680357244,0.004448775202,0.01303380262,0.005069994368,0.01164172124
378,0.005142614245,0.003676632419,0.004440890625,0.01301511936,0.005064133089,0.01161102206
379,0.005118773319,0.003673143685,0.00443513738,0.01299650036,0.005058296956,0.01156685315
380,0.005095425528,0.00366914575,0.00443156343,0.01297794655,0.005052491091,0.01153462008
381,0.005072216503,0.003664520802,0.004429360852,0.01295944955,0.005046713166,0.01152607985
382,0.00504923379,0.003659763141,0.004427328706,0.01294101588,0.00504096318,0.01152628008
383,0.005026517436,0.003655369859,0.004425151274,0.0129226502,0.00503523834,0.01151323877
384,0.005004232284,0.003651454812,0.004421886057,0.01290435251,0.005029539578,0.01148272492
385,0.004981952719,0.00364777958,0.004418346565,0.01288614422,0.005023865961,0.01145396195
386,0.004959893413,0.003643972799,0.004413753282,0.01286804583,0.005018220283,0.01144105382
387,0.004938635509,0.003639886621,0.004409166053,0.01285011228,0.005012599751,0.01143550593
388,0.004917486571,0.003635599278,0.00440397393,0.01283243299,0.005007003434,0.01142114308
389,0.004896366969,0.003631359199,0.004399187863,0.01281518023,0.005001431331,0.01139596757
390,0.004875278566,0.003627338447,0.004394156858,0.01279866882,0.004995886236,0.01137331128
391,0.004854775034,0.003623528639,0.0043897219,0.01278320793,0.004990367219,0.01136076264
392,0.00483453786,0.00361983804,0.004385445267,0.01276910678,0.004984873347,0.01135115977
393,0.004814543296,0.003616132773,0.004381808452,0.01275543589,0.004979405552,0.01133495755
394,0.004794836044,0.003612339497,0.004378432408,0.01273963787,0.004973960109,0.01131314412
395,0.004775575828,0.00360845821,0.004376126453,0.01271873619,0.004968537018,0.01129432209
396,0.00475637475,0.003604526399,0.004374598153,0.01269384846,0.004963137209,0.01128152944
397,0.00473692501,0.003600595286,0.004375766963,0.01267112233,0.004957760684,0.01126934867
398,0.004717640579,0.003596726339,0.004379149061,0.01265450381,0.004952410236,0.01125270966
399,0.00469881203,0.003592939349,0.004392439034,0.01264139824,0.00494708214,0.01123339683
400,0.004680601414,0.003589232685,0.004411074799,0.01262616925,0.004941778257,0.01121649891
401,0.004662703723,0.003585582133,0.004467241466,0.0126061365,0.004936497658,0.0112030711
402,0.004644475877,0.003581978148,0.004516782239,0.01258463413,0.004931242205,0.01118955761
403,0.004626532085,0.0035784184,0.004643106833,0.01256635133,0.004926010035,0.01117328368
404,0.004608828574,0.003574904986,0.004598238971,0.01255147904,0.004920801148,0.01115564257
405,0.004591356963,0.003571462352,0.004547430668,0.01253626496,0.004915611818,0.01113957167
406,0.00457413774,0.003568114014,0.004373982549,0.01251804456,0.004910442978,0.01112552173
407,0.004557304084,0.003564876271,0.004327520262,0.01249838248,0.004905294627,0.01111145038
408,0.004540397786,0.00356182619,0.004403223749,0.01248041168,0.004900167696,0.01109581627
409,0.004523644689,0.003558993572,0.004449135158,0.01246471237,0.004895062186,0.01107930019
410,0.004507328384,0.003556483658,0.004439450335,0.01244906615,0.004889976699,0.01106354501
411,0.004491158761,0.003554363269,0.004335251637,0.01243165974,0.004884912632,0.01104904152
412,0.004474991933,0.003552556504,0.004313367885,0.01241324097,0.004879868589,0.01103479601
413,0.004459145479,0.003550940193,0.004369588103,0.01239571348,0.004874845967,0.01101978309
414,0.004443396349,0.003548435401,0.004379069898,0.0123796137,0.004869842902,0.01100406237
415,0.004427883774,0.003544462845,0.004342403263,0.01236372255,0.004864861257,0.01098850742
416,0.004412473645,0.00353842089,0.004295164254,0.01234685816,0.004859897774,0.01097368356
417,0.004397302866,0.003531921655,0.004310430493,0.01232929714,0.004854951985,0.01095930487
418,0.004382432438,0.003526721848,0.004347045906,0.01231212355,0.004850024357,0.01094473805
419,0.004367838148,0.003523762804,0.004325141199,0.01229583006,0.004845113494,0.0109296944
420,0.004353117198,0.003522279672,0.00428866595,0.01227984671,0.004840218462,0.01091446448
421,0.004338275176,0.003520669183,0.004280847497,0.01226341724,0.004835341126,0.01089949347
422,0.004323708825,0.00351783447,0.004300823435,0.01224649232,0.004830481485,0.01088492665
423,0.004309535027,0.003513460048,0.00430891756,0.01222962514,0.004825639073,0.01087053865
424,0.004295526538,0.003508650465,0.004281980451,0.01221325155,0.004820815753,0.01085601933
425,0.00428169407,0.003504600842,0.004264680669,0.01219722815,0.004816011526,0.01084128022
426,0.004267784301,0.003501782659,0.00427236408,0.01218111813,0.004811225459,0.01082645636
427,0.00425397465,0.00349973375,0.004280074965,0.01216471009,0.004806455225,0.01081176102
428,0.004240436945,0.003497557715,0.004272763152,0.01214817353,0.00480170222,0.01079728361
429,0.004227173515,0.00349468668,0.004254823085,0.01213182509,0.004796965979,0.01078295801
430,0.004214028828,0.00349102309,0.00425057346,0.0121157635,0.004792246502,0.01076864172
431,0.004200884607,0.003487131791,0.004257510416,0.01209982671,0.004787543323,0.01075423975
432,0.004187767394,0.003483602311,0.004256420303,0.01208381541,0.004782856442,0.0107397614
433,0.004174816888,0.003480711952,0.004246713594,0.01206766162,0.004778186791,0.01072529051
434,0.004162121098,0.003478282597,0.004236582667,0.01205149665,0.004773532506,0.01071091183
435,0.00414952822,0.003475903999,0.004235614557,0.01203544904,0.004768894054,0.01069665421
436,0.004136974458,0.003473272081,0.004238840193,0.01201956533,0.004764269572,0.01068248227
437,0.00412457902,0.003470254131,0.004235952161,0.0120037701,0.004759659059,0.01066834107
438,0.004112361465,0.003466988681,0.004228299018,0.01198796928,0.004755061585,0.01065418031
439,0.004100187682,0.003463703208,0.004220986739,0.01197212189,0.004750479944,0.01064000372
440,0.004088150337,0.003460605629,0.004218881018,0.01195626147,0.004745915066,0.01062582619
441,0.004076214507,0.003457765561,0.004219735973,0.01194046158,0.004741365556,0.01061168499
442,0.004064375535,0.003455137601,0.004217995331,0.01192475855,0.004736830015,0.01059760153
443,0.004052686039,0.003452629782,0.004212872591,0.01190913841,0.0047323131,0.01058357675
444,0.004041043576,0.003450141754,0.004206472542,0.01189356856,0.004727813415,0.0105696097
445,0.004029533826,0.003447625786,0.004202384502,0.01187800616,0.004723330028,0.01055567991
446,0.004018134903,0.00344501948,0.004200928845,0.01186245307,0.004718868062,0.01054178271
447,0.004006863572,0.003442338435,0.004199807998,0.01184691675,0.004714422859,0.01052789856
448,0.003995697945,0.003439580323,0.004197175149,0.01183141768,0.004710004199,0.0105140293
449,0.003984620795,0.003436752362,0.004192625172,0.01181598008,0.004705622327,0.01050017774
450,0.003973626066,0.003433936043,0.004187890328,0.01180060394,0.004701288883,0.01048635319
451,0.003962703049,0.003431147896,0.004184281453,0.0117852781,0.004697028548,0.0104725603
452,0.003951851744,0.003428396536,0.004181911238,0.01176998019,0.004692900926,0.01045880094
453,0.003941076808,0.003425705945,0.004179975949,0.01175471582,0.004688992631,0.01044507883
454,0.003930468112,0.003423069604,0.004177541006,0.01173947193,0.004685461521,0.01043139491
455,0.003919848707,0.00342047913,0.004174373113,0.01172425598,0.004682617728,0.01041774265
456,0.003909546882,0.00341792265,0.004170642234,0.01170907728,0.004680918995,0.01040412486
457,0.003899178002,0.003415394807,0.004166921601,0.01169393957,0.00468146801,0.01039053872
458,0.003888815874,0.003412891645,0.004163602833,0.01167884748,0.004684949294,0.01037698518
459,0.003878640477,0.003410415724,0.004160852637,0.01166380011,0.00469371397,0.01036346238
460,0.003868524451,0.003407972865,0.00415846426,0.01164879277,0.004705561325,0.01034997497
461,0.003858469892,0.003405574244,0.004156075884,0.01163382269,0.004721179139,0.01033651643
462,0.003848505905,0.003403254785,0.004153513815,0.01161888801,0.004723859485,0.01032309141
463,0.003838570556,0.003401065012,0.004150600173,0.01160398405,0.004712068476,0.01030970272
464,0.003828727407,0.003399103414,0.004147558007,0.01158911362,0.004677307792,0.01029634662
465,0.003819113132,0.003397594206,0.004144295119,0.01157427765,0.004645281471,0.01028303523
466,0.003809487913,0.003396941349,0.004141064361,0.01155947708,0.004632940516,0.01026977133
467,0.003799822414,0.003397733439,0.004137875512,0.0115447063,0.004641557112,0.01025656983
468,0.003790338291,0.00340078678,0.004134840332,0.0115299765,0.004655129276,0.01024344377
469,0.003780960105,0.003405335359,0.004131927155,0.01151525415,0.004653851502,0.01023043878
470,0.003771640826,0.003408690216,0.004129111767,0.01150063891,0.004637638107,0.01021761261
471,0.003762382083,0.003402469447,0.004126374144,0.01148598082,0.004617150873,0.01020509284
472,0.003753191791,0.003388512647,0.004123688675,0.01147141494,0.004608756397,0.0101931002
473,0.00374404015,0.003377467394,0.004121073987,0.01145687886,0.004613108002,0.01018204354
474,0.003734958591,0.003378201742,0.004118521698,0.01144237164,0.004617998376,0.01017266791
475,0.003725930583,0.003384096082,0.004116132855,0.01142789982,0.004613644443,0.01016624644
476,0.003717011074,0.003382619005,0.004113875329,0.01141346339,0.004600452259,0.0101644434
477,0.003708087374,0.003373240121,0.00411203783,0.01139906142,0.004589200951,0.01016884111
478,0.003699286841,0.003366283141,0.004110625014,0.01138470322,0.00458620768,0.01017654222
479,0.003690674668,0.003367633559,0.004110484384,0.01137038041,0.00458819652,0.01017817855
480,0.003682050621,0.003370042425,0.004111528397,0.0113560902,0.004587675445,0.01015488058
481,0.003673390485,0.003365763463,0.004116426222,0.01134184189,0.004580722656,0.01010812633
482,0.003664801363,0.00335874944,0.004124109168,0.01132762153,0.004571420141,0.01006527152
483,0.003656399669,0.003356390167,0.004144099541,0.01131343935,0.004565144889,0.01005319133
484,0.003647985868,0.003357805079,0.004166185856,0.01129929535,0.004563351162,0.01006245799
485,0.003639622591,0.003356620437,0.004215550609,0.01128518395,0.004562764429,0.01006164867
486,0.003631334752,0.003351475811,0.004241636954,0.01127110608,0.004559551366,0.0100357458
487,0.003623092081,0.003347495338,0.004294523038,0.0112570636,0.004553338978,0.0100025367
488,0.003614895977,0.003347008256,0.004250596277,0.0112430593,0.004546677228,0.009987948462
489,0.003606812563,0.003346742364,0.004206063226,0.01122909412,0.004542130046,0.009989248589
490,0.003598727752,0.003343803808,0.004116584081,0.01121516339,0.004539748188,0.009983545169
491,0.003590704175,0.003339741146,0.004074568395,0.01120126434,0.00453761965,0.009961560369
492,0.003582779318,0.003337556962,0.00408382155,0.01118739508,0.004534054082,0.009937494993
493,0.003574850038,0.003336961614,0.004120325204,0.01117356494,0.004528890364,0.00992642995
494,0.003567058127,0.003335497342,0.004157392308,0.0111597646,0.004523569252,0.009923087433
495,0.003559282748,0.003332457272,0.004138653632,0.01114600059,0.004519309849,0.009912731126
496,0.003551540431,0.003329385538,0.004104753025,0.01113227941,0.004516222049,0.009893106297
497,0.003543867031,0.003327617887,0.004065531772,0.01111861225,0.004513379186,0.009875021875
498,0.00353629142,0.003326520789,0.004058537073,0.01110502426,0.004509850405,0.009865418077
499,0.003528719302,0.003324738238,0.004077928141,0.01109156385,0.004505522549,0.009858507663
